NodeId,BrowseName,DisplayName,FullPath,NodeClass,DataType,Value,ParentId,Depth,NamespaceIndex,IsNamespaceNode,Timestamp
ns=2;s=Studio.Tags.Application.SNV055EC[4].I_ch2,I_ch2,I_ch2,Root/Objects/Studio/Tags/Application/SNV055EC/[4]/I_ch2,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[4],7,2,False,2025-11-04T15:23:36.244102
ns=2;s=Studio.Tags.Application.SNV055EC[4].I_ch20,I_ch20,I_ch20,Root/Objects/Studio/Tags/Application/SNV055EC/[4]/I_ch20,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[4],7,2,False,2025-11-04T15:23:36.250119
ns=2;s=Studio.Tags.Application.SNV055EC[4].I_ch21,I_ch21,I_ch21,Root/Objects/Studio/Tags/Application/SNV055EC/[4]/I_ch21,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[4],7,2,False,2025-11-04T15:23:36.256105
ns=2;s=Studio.Tags.Application.SNV055EC[4].I_ch22,I_ch22,I_ch22,Root/Objects/Studio/Tags/Application/SNV055EC/[4]/I_ch22,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[4],7,2,False,2025-11-04T15:23:36.262109
ns=2;s=Studio.Tags.Application.SNV055EC[4].I_ch23,I_ch23,I_ch23,Root/Objects/Studio/Tags/Application/SNV055EC/[4]/I_ch23,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[4],7,2,False,2025-11-04T15:23:36.268125
ns=2;s=Studio.Tags.Application.SNV055EC[4].I_ch24,I_ch24,I_ch24,Root/Objects/Studio/Tags/Application/SNV055EC/[4]/I_ch24,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[4],7,2,False,2025-11-04T15:23:36.274119
ns=2;s=Studio.Tags.Application.SNV055EC[4].I_ch3,I_ch3,I_ch3,Root/Objects/Studio/Tags/Application/SNV055EC/[4]/I_ch3,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[4],7,2,False,2025-11-04T15:23:36.280111
ns=2;s=Studio.Tags.Application.SNV055EC[4].I_ch4,I_ch4,I_ch4,Root/Objects/Studio/Tags/Application/SNV055EC/[4]/I_ch4,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[4],7,2,False,2025-11-04T15:23:36.286103
ns=2;s=Studio.Tags.Application.SNV055EC[4].I_ch5,I_ch5,I_ch5,Root/Objects/Studio/Tags/Application/SNV055EC/[4]/I_ch5,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[4],7,2,False,2025-11-04T15:23:36.292110
ns=2;s=Studio.Tags.Application.SNV055EC[4].I_ch6,I_ch6,I_ch6,Root/Objects/Studio/Tags/Application/SNV055EC/[4]/I_ch6,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[4],7,2,False,2025-11-04T15:23:36.298115
ns=2;s=Studio.Tags.Application.SNV055EC[4].I_ch7,I_ch7,I_ch7,Root/Objects/Studio/Tags/Application/SNV055EC/[4]/I_ch7,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[4],7,2,False,2025-11-04T15:23:36.302110
ns=2;s=Studio.Tags.Application.SNV055EC[4].I_ch8,I_ch8,I_ch8,Root/Objects/Studio/Tags/Application/SNV055EC/[4]/I_ch8,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[4],7,2,False,2025-11-04T15:23:36.307103
ns=2;s=Studio.Tags.Application.SNV055EC[4].I_ch9,I_ch9,I_ch9,Root/Objects/Studio/Tags/Application/SNV055EC/[4]/I_ch9,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[4],7,2,False,2025-11-04T15:23:36.313120
ns=2;s=Studio.Tags.Application.SNV055EC[4].Name,Name,Name,Root/Objects/Studio/Tags/Application/SNV055EC/[4]/Name,Variable,String,,ns=2;s=Studio.Tags.Application.SNV055EC[4],7,2,False,2025-11-04T15:23:36.319120
ns=2;s=Studio.Tags.Application.SNV055EC[4].P,P,P,Root/Objects/Studio/Tags/Application/SNV055EC/[4]/P,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[4],7,2,False,2025-11-04T15:23:36.325220
ns=2;s=Studio.Tags.Application.SNV055EC[4].Status,Status,Status,Root/Objects/Studio/Tags/Application/SNV055EC/[4]/Status,Variable,Int32,,ns=2;s=Studio.Tags.Application.SNV055EC[4],7,2,False,2025-11-04T15:23:36.330844
ns=2;s=Studio.Tags.Application.SNV055EC[4].TempInt,TempInt,TempInt,Root/Objects/Studio/Tags/Application/SNV055EC/[4]/TempInt,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[4],7,2,False,2025-11-04T15:23:36.336936
ns=2;s=Studio.Tags.Application.SNV055EC[4].V,V,V,Root/Objects/Studio/Tags/Application/SNV055EC/[4]/V,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[4],7,2,False,2025-11-04T15:23:36.343938
ns=2;s=Studio.Tags.Application.SNV055EC[5],[5],[5],Root/Objects/Studio/Tags/Application/SNV055EC/[5],Object,,,ns=2;s=Studio.Tags.Application.SNV055EC,6,2,False,2025-11-04T15:23:36.348848
ns=2;s=Studio.Tags.Application.SNV055EC[5].Color,Color,Color,Root/Objects/Studio/Tags/Application/SNV055EC/[5]/Color,Variable,Int32,,ns=2;s=Studio.Tags.Application.SNV055EC[5],7,2,False,2025-11-04T15:23:36.355890
ns=2;s=Studio.Tags.Application.SNV055EC[5].I_ch1,I_ch1,I_ch1,Root/Objects/Studio/Tags/Application/SNV055EC/[5]/I_ch1,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[5],7,2,False,2025-11-04T15:23:36.364901
ns=2;s=Studio.Tags.Application.SNV055EC[5].I_ch10,I_ch10,I_ch10,Root/Objects/Studio/Tags/Application/SNV055EC/[5]/I_ch10,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[5],7,2,False,2025-11-04T15:23:36.370939
ns=2;s=Studio.Tags.Application.SNV055EC[5].I_ch11,I_ch11,I_ch11,Root/Objects/Studio/Tags/Application/SNV055EC/[5]/I_ch11,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[5],7,2,False,2025-11-04T15:23:36.377844
ns=2;s=Studio.Tags.Application.SNV055EC[5].I_ch12,I_ch12,I_ch12,Root/Objects/Studio/Tags/Application/SNV055EC/[5]/I_ch12,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[5],7,2,False,2025-11-04T15:23:36.383845
ns=2;s=Studio.Tags.Application.SNV055EC[5].I_ch13,I_ch13,I_ch13,Root/Objects/Studio/Tags/Application/SNV055EC/[5]/I_ch13,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[5],7,2,False,2025-11-04T15:23:36.389852
ns=2;s=Studio.Tags.Application.SNV055EC[5].I_ch14,I_ch14,I_ch14,Root/Objects/Studio/Tags/Application/SNV055EC/[5]/I_ch14,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[5],7,2,False,2025-11-04T15:23:36.395843
ns=2;s=Studio.Tags.Application.SNV055EC[5].I_ch15,I_ch15,I_ch15,Root/Objects/Studio/Tags/Application/SNV055EC/[5]/I_ch15,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[5],7,2,False,2025-11-04T15:23:36.400852
ns=2;s=Studio.Tags.Application.SNV055EC[5].I_ch16,I_ch16,I_ch16,Root/Objects/Studio/Tags/Application/SNV055EC/[5]/I_ch16,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[5],7,2,False,2025-11-04T15:23:36.405852
ns=2;s=Studio.Tags.Application.SNV055EC[5].I_ch17,I_ch17,I_ch17,Root/Objects/Studio/Tags/Application/SNV055EC/[5]/I_ch17,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[5],7,2,False,2025-11-04T15:23:36.411850
ns=2;s=Studio.Tags.Application.SNV055EC[5].I_ch18,I_ch18,I_ch18,Root/Objects/Studio/Tags/Application/SNV055EC/[5]/I_ch18,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[5],7,2,False,2025-11-04T15:23:36.416877
ns=2;s=Studio.Tags.Application.SNV055EC[5].I_ch19,I_ch19,I_ch19,Root/Objects/Studio/Tags/Application/SNV055EC/[5]/I_ch19,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[5],7,2,False,2025-11-04T15:23:36.422873
ns=2;s=Studio.Tags.Application.SNV055EC[5].I_ch2,I_ch2,I_ch2,Root/Objects/Studio/Tags/Application/SNV055EC/[5]/I_ch2,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[5],7,2,False,2025-11-04T15:23:36.428518
ns=2;s=Studio.Tags.Application.SNV055EC[5].I_ch20,I_ch20,I_ch20,Root/Objects/Studio/Tags/Application/SNV055EC/[5]/I_ch20,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[5],7,2,False,2025-11-04T15:23:36.434616
ns=2;s=Studio.Tags.Application.SNV055EC[5].I_ch21,I_ch21,I_ch21,Root/Objects/Studio/Tags/Application/SNV055EC/[5]/I_ch21,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[5],7,2,False,2025-11-04T15:23:36.440627
ns=2;s=Studio.Tags.Application.SNV055EC[5].I_ch22,I_ch22,I_ch22,Root/Objects/Studio/Tags/Application/SNV055EC/[5]/I_ch22,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[5],7,2,False,2025-11-04T15:23:36.446514
ns=2;s=Studio.Tags.Application.SNV055EC[5].I_ch23,I_ch23,I_ch23,Root/Objects/Studio/Tags/Application/SNV055EC/[5]/I_ch23,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[5],7,2,False,2025-11-04T15:23:36.452508
ns=2;s=Studio.Tags.Application.SNV055EC[5].I_ch24,I_ch24,I_ch24,Root/Objects/Studio/Tags/Application/SNV055EC/[5]/I_ch24,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[5],7,2,False,2025-11-04T15:23:36.458509
ns=2;s=Studio.Tags.Application.SNV055EC[5].I_ch3,I_ch3,I_ch3,Root/Objects/Studio/Tags/Application/SNV055EC/[5]/I_ch3,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[5],7,2,False,2025-11-04T15:23:36.464515
ns=2;s=Studio.Tags.Application.SNV055EC[5].I_ch4,I_ch4,I_ch4,Root/Objects/Studio/Tags/Application/SNV055EC/[5]/I_ch4,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[5],7,2,False,2025-11-04T15:23:36.470616
ns=2;s=Studio.Tags.Application.SNV055EC[5].I_ch5,I_ch5,I_ch5,Root/Objects/Studio/Tags/Application/SNV055EC/[5]/I_ch5,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[5],7,2,False,2025-11-04T15:23:36.476623
ns=2;s=Studio.Tags.Application.SNV055EC[5].I_ch6,I_ch6,I_ch6,Root/Objects/Studio/Tags/Application/SNV055EC/[5]/I_ch6,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[5],7,2,False,2025-11-04T15:23:36.481609
ns=2;s=Studio.Tags.Application.SNV055EC[5].I_ch7,I_ch7,I_ch7,Root/Objects/Studio/Tags/Application/SNV055EC/[5]/I_ch7,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[5],7,2,False,2025-11-04T15:23:36.486631
ns=2;s=Studio.Tags.Application.SNV055EC[5].I_ch8,I_ch8,I_ch8,Root/Objects/Studio/Tags/Application/SNV055EC/[5]/I_ch8,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[5],7,2,False,2025-11-04T15:23:36.491613
ns=2;s=Studio.Tags.Application.SNV055EC[5].I_ch9,I_ch9,I_ch9,Root/Objects/Studio/Tags/Application/SNV055EC/[5]/I_ch9,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[5],7,2,False,2025-11-04T15:23:36.498512
ns=2;s=Studio.Tags.Application.SNV055EC[5].Name,Name,Name,Root/Objects/Studio/Tags/Application/SNV055EC/[5]/Name,Variable,String,,ns=2;s=Studio.Tags.Application.SNV055EC[5],7,2,False,2025-11-04T15:23:36.503512
ns=2;s=Studio.Tags.Application.SNV055EC[5].P,P,P,Root/Objects/Studio/Tags/Application/SNV055EC/[5]/P,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[5],7,2,False,2025-11-04T15:23:36.509614
ns=2;s=Studio.Tags.Application.SNV055EC[5].Status,Status,Status,Root/Objects/Studio/Tags/Application/SNV055EC/[5]/Status,Variable,Int32,,ns=2;s=Studio.Tags.Application.SNV055EC[5],7,2,False,2025-11-04T15:23:36.514633
ns=2;s=Studio.Tags.Application.SNV055EC[5].TempInt,TempInt,TempInt,Root/Objects/Studio/Tags/Application/SNV055EC/[5]/TempInt,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[5],7,2,False,2025-11-04T15:23:36.521622
ns=2;s=Studio.Tags.Application.SNV055EC[5].V,V,V,Root/Objects/Studio/Tags/Application/SNV055EC/[5]/V,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[5],7,2,False,2025-11-04T15:23:36.527100
ns=2;s=Studio.Tags.Application.SNV055EC[6],[6],[6],Root/Objects/Studio/Tags/Application/SNV055EC/[6],Object,,,ns=2;s=Studio.Tags.Application.SNV055EC,6,2,False,2025-11-04T15:23:36.531120
ns=2;s=Studio.Tags.Application.SNV055EC[6].Color,Color,Color,Root/Objects/Studio/Tags/Application/SNV055EC/[6]/Color,Variable,Int32,,ns=2;s=Studio.Tags.Application.SNV055EC[6],7,2,False,2025-11-04T15:23:36.538322
ns=2;s=Studio.Tags.Application.SNV055EC[6].I_ch1,I_ch1,I_ch1,Root/Objects/Studio/Tags/Application/SNV055EC/[6]/I_ch1,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[6],7,2,False,2025-11-04T15:23:36.543353
ns=2;s=Studio.Tags.Application.SNV055EC[6].I_ch10,I_ch10,I_ch10,Root/Objects/Studio/Tags/Application/SNV055EC/[6]/I_ch10,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[6],7,2,False,2025-11-04T15:23:36.549468
ns=2;s=Studio.Tags.Application.SNV055EC[6].I_ch11,I_ch11,I_ch11,Root/Objects/Studio/Tags/Application/SNV055EC/[6]/I_ch11,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[6],7,2,False,2025-11-04T15:23:36.555368
ns=2;s=Studio.Tags.Application.SNV055EC[6].I_ch12,I_ch12,I_ch12,Root/Objects/Studio/Tags/Application/SNV055EC/[6]/I_ch12,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[6],7,2,False,2025-11-04T15:23:36.561369
ns=2;s=Studio.Tags.Application.SNV055EC[6].I_ch13,I_ch13,I_ch13,Root/Objects/Studio/Tags/Application/SNV055EC/[6]/I_ch13,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[6],7,2,False,2025-11-04T15:23:36.565400
ns=2;s=Studio.Tags.Application.SNV055EC[6].I_ch14,I_ch14,I_ch14,Root/Objects/Studio/Tags/Application/SNV055EC/[6]/I_ch14,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[6],7,2,False,2025-11-04T15:23:36.571369
ns=2;s=Studio.Tags.Application.SNV055EC[6].I_ch15,I_ch15,I_ch15,Root/Objects/Studio/Tags/Application/SNV055EC/[6]/I_ch15,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[6],7,2,False,2025-11-04T15:23:36.574368
ns=2;s=Studio.Tags.Application.SNV055EC[6].I_ch16,I_ch16,I_ch16,Root/Objects/Studio/Tags/Application/SNV055EC/[6]/I_ch16,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[6],7,2,False,2025-11-04T15:23:36.579368
ns=2;s=Studio.Tags.Application.SNV055EC[6].I_ch17,I_ch17,I_ch17,Root/Objects/Studio/Tags/Application/SNV055EC/[6]/I_ch17,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[6],7,2,False,2025-11-04T15:23:36.585363
ns=2;s=Studio.Tags.Application.SNV055EC[6].I_ch18,I_ch18,I_ch18,Root/Objects/Studio/Tags/Application/SNV055EC/[6]/I_ch18,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[6],7,2,False,2025-11-04T15:23:36.589364
ns=2;s=Studio.Tags.Application.SNV055EC[6].I_ch19,I_ch19,I_ch19,Root/Objects/Studio/Tags/Application/SNV055EC/[6]/I_ch19,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[6],7,2,False,2025-11-04T15:23:36.595370
ns=2;s=Studio.Tags.Application.SNV055EC[6].I_ch2,I_ch2,I_ch2,Root/Objects/Studio/Tags/Application/SNV055EC/[6]/I_ch2,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[6],7,2,False,2025-11-04T15:23:36.602360
ns=2;s=Studio.Tags.Application.SNV055EC[6].I_ch20,I_ch20,I_ch20,Root/Objects/Studio/Tags/Application/SNV055EC/[6]/I_ch20,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[6],7,2,False,2025-11-04T15:23:36.608363
ns=2;s=Studio.Tags.Application.SNV055EC[6].I_ch21,I_ch21,I_ch21,Root/Objects/Studio/Tags/Application/SNV055EC/[6]/I_ch21,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[6],7,2,False,2025-11-04T15:23:36.615385
ns=2;s=Studio.Tags.Application.SNV055EC[6].I_ch22,I_ch22,I_ch22,Root/Objects/Studio/Tags/Application/SNV055EC/[6]/I_ch22,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[6],7,2,False,2025-11-04T15:23:36.622378
ns=2;s=Studio.Tags.Application.SNV055EC[6].I_ch23,I_ch23,I_ch23,Root/Objects/Studio/Tags/Application/SNV055EC/[6]/I_ch23,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[6],7,2,False,2025-11-04T15:23:36.629895
ns=2;s=Studio.Tags.Application.SNV055EC[6].I_ch24,I_ch24,I_ch24,Root/Objects/Studio/Tags/Application/SNV055EC/[6]/I_ch24,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[6],7,2,False,2025-11-04T15:23:36.635910
ns=2;s=Studio.Tags.Application.SNV055EC[6].I_ch3,I_ch3,I_ch3,Root/Objects/Studio/Tags/Application/SNV055EC/[6]/I_ch3,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[6],7,2,False,2025-11-04T15:23:36.640907
ns=2;s=Studio.Tags.Application.SNV055EC[6].I_ch4,I_ch4,I_ch4,Root/Objects/Studio/Tags/Application/SNV055EC/[6]/I_ch4,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[6],7,2,False,2025-11-04T15:23:36.644893
ns=2;s=Studio.Tags.Application.SNV055EC[6].I_ch5,I_ch5,I_ch5,Root/Objects/Studio/Tags/Application/SNV055EC/[6]/I_ch5,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[6],7,2,False,2025-11-04T15:23:36.649894
ns=2;s=Studio.Tags.Application.SNV055EC[6].I_ch6,I_ch6,I_ch6,Root/Objects/Studio/Tags/Application/SNV055EC/[6]/I_ch6,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[6],7,2,False,2025-11-04T15:23:36.654908
ns=2;s=Studio.Tags.Application.SNV055EC[6].I_ch7,I_ch7,I_ch7,Root/Objects/Studio/Tags/Application/SNV055EC/[6]/I_ch7,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[6],7,2,False,2025-11-04T15:23:36.659897
ns=2;s=Studio.Tags.Application.SNV055EC[6].I_ch8,I_ch8,I_ch8,Root/Objects/Studio/Tags/Application/SNV055EC/[6]/I_ch8,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[6],7,2,False,2025-11-04T15:23:36.665899
ns=2;s=Studio.Tags.Application.SNV055EC[6].I_ch9,I_ch9,I_ch9,Root/Objects/Studio/Tags/Application/SNV055EC/[6]/I_ch9,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[6],7,2,False,2025-11-04T15:23:36.672000
ns=2;s=Studio.Tags.Application.SNV055EC[6].Name,Name,Name,Root/Objects/Studio/Tags/Application/SNV055EC/[6]/Name,Variable,String,,ns=2;s=Studio.Tags.Application.SNV055EC[6],7,2,False,2025-11-04T15:23:36.678013
ns=2;s=Studio.Tags.Application.SNV055EC[6].P,P,P,Root/Objects/Studio/Tags/Application/SNV055EC/[6]/P,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[6],7,2,False,2025-11-04T15:23:36.684920
ns=2;s=Studio.Tags.Application.SNV055EC[6].Status,Status,Status,Root/Objects/Studio/Tags/Application/SNV055EC/[6]/Status,Variable,Int32,,ns=2;s=Studio.Tags.Application.SNV055EC[6],7,2,False,2025-11-04T15:23:36.691003
ns=2;s=Studio.Tags.Application.SNV055EC[6].TempInt,TempInt,TempInt,Root/Objects/Studio/Tags/Application/SNV055EC/[6]/TempInt,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[6],7,2,False,2025-11-04T15:23:36.696910
ns=2;s=Studio.Tags.Application.SNV055EC[6].V,V,V,Root/Objects/Studio/Tags/Application/SNV055EC/[6]/V,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[6],7,2,False,2025-11-04T15:23:36.702895
ns=2;s=Studio.Tags.Application.SNV055EC[7],[7],[7],Root/Objects/Studio/Tags/Application/SNV055EC/[7],Object,,,ns=2;s=Studio.Tags.Application.SNV055EC,6,2,False,2025-11-04T15:23:36.706895
ns=2;s=Studio.Tags.Application.SNV055EC[7].Color,Color,Color,Root/Objects/Studio/Tags/Application/SNV055EC/[7]/Color,Variable,Int32,,ns=2;s=Studio.Tags.Application.SNV055EC[7],7,2,False,2025-11-04T15:23:36.713910
ns=2;s=Studio.Tags.Application.SNV055EC[7].I_ch1,I_ch1,I_ch1,Root/Objects/Studio/Tags/Application/SNV055EC/[7]/I_ch1,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[7],7,2,False,2025-11-04T15:23:36.718925
ns=2;s=Studio.Tags.Application.SNV055EC[7].I_ch10,I_ch10,I_ch10,Root/Objects/Studio/Tags/Application/SNV055EC/[7]/I_ch10,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[7],7,2,False,2025-11-04T15:23:36.724933
ns=2;s=Studio.Tags.Application.SNV055EC[7].I_ch11,I_ch11,I_ch11,Root/Objects/Studio/Tags/Application/SNV055EC/[7]/I_ch11,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[7],7,2,False,2025-11-04T15:23:36.730443
ns=2;s=Studio.Tags.Application.SNV055EC[7].I_ch12,I_ch12,I_ch12,Root/Objects/Studio/Tags/Application/SNV055EC/[7]/I_ch12,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[7],7,2,False,2025-11-04T15:23:36.735443
ns=2;s=Studio.Tags.Application.SNV055EC[7].I_ch13,I_ch13,I_ch13,Root/Objects/Studio/Tags/Application/SNV055EC/[7]/I_ch13,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[7],7,2,False,2025-11-04T15:23:36.741440
ns=2;s=Studio.Tags.Application.SNV055EC[7].I_ch14,I_ch14,I_ch14,Root/Objects/Studio/Tags/Application/SNV055EC/[7]/I_ch14,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[7],7,2,False,2025-11-04T15:23:36.746448
ns=2;s=Studio.Tags.Application.SNV055EC[7].I_ch15,I_ch15,I_ch15,Root/Objects/Studio/Tags/Application/SNV055EC/[7]/I_ch15,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[7],7,2,False,2025-11-04T15:23:36.751450
ns=2;s=Studio.Tags.Application.SNV055EC[7].I_ch16,I_ch16,I_ch16,Root/Objects/Studio/Tags/Application/SNV055EC/[7]/I_ch16,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[7],7,2,False,2025-11-04T15:23:36.755448
ns=2;s=Studio.Tags.Application.SNV055EC[7].I_ch17,I_ch17,I_ch17,Root/Objects/Studio/Tags/Application/SNV055EC/[7]/I_ch17,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[7],7,2,False,2025-11-04T15:23:36.760582
ns=2;s=Studio.Tags.Application.SNV055EC[7].I_ch18,I_ch18,I_ch18,Root/Objects/Studio/Tags/Application/SNV055EC/[7]/I_ch18,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[7],7,2,False,2025-11-04T15:23:36.765449
ns=2;s=Studio.Tags.Application.SNV055EC[7].I_ch19,I_ch19,I_ch19,Root/Objects/Studio/Tags/Application/SNV055EC/[7]/I_ch19,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[7],7,2,False,2025-11-04T15:23:36.771500
ns=2;s=Studio.Tags.Application.SNV055EC[7].I_ch2,I_ch2,I_ch2,Root/Objects/Studio/Tags/Application/SNV055EC/[7]/I_ch2,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[7],7,2,False,2025-11-04T15:23:36.776550
ns=2;s=Studio.Tags.Application.SNV055EC[7].I_ch20,I_ch20,I_ch20,Root/Objects/Studio/Tags/Application/SNV055EC/[7]/I_ch20,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[7],7,2,False,2025-11-04T15:23:36.781447
ns=2;s=Studio.Tags.Application.SNV055EC[7].I_ch21,I_ch21,I_ch21,Root/Objects/Studio/Tags/Application/SNV055EC/[7]/I_ch21,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[7],7,2,False,2025-11-04T15:23:36.787495
ns=2;s=Studio.Tags.Application.SNV055EC[7].I_ch22,I_ch22,I_ch22,Root/Objects/Studio/Tags/Application/SNV055EC/[7]/I_ch22,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[7],7,2,False,2025-11-04T15:23:36.793572
ns=2;s=Studio.Tags.Application.SNV055EC[7].I_ch23,I_ch23,I_ch23,Root/Objects/Studio/Tags/Application/SNV055EC/[7]/I_ch23,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[7],7,2,False,2025-11-04T15:23:36.799450
ns=2;s=Studio.Tags.Application.SNV055EC[7].I_ch24,I_ch24,I_ch24,Root/Objects/Studio/Tags/Application/SNV055EC/[7]/I_ch24,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[7],7,2,False,2025-11-04T15:23:36.805547
ns=2;s=Studio.Tags.Application.SNV055EC[7].I_ch3,I_ch3,I_ch3,Root/Objects/Studio/Tags/Application/SNV055EC/[7]/I_ch3,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[7],7,2,False,2025-11-04T15:23:36.810450
ns=2;s=Studio.Tags.Application.SNV055EC[7].I_ch4,I_ch4,I_ch4,Root/Objects/Studio/Tags/Application/SNV055EC/[7]/I_ch4,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[7],7,2,False,2025-11-04T15:23:36.816596
ns=2;s=Studio.Tags.Application.SNV055EC[7].I_ch5,I_ch5,I_ch5,Root/Objects/Studio/Tags/Application/SNV055EC/[7]/I_ch5,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[7],7,2,False,2025-11-04T15:23:36.822608
ns=2;s=Studio.Tags.Application.SNV055EC[7].I_ch6,I_ch6,I_ch6,Root/Objects/Studio/Tags/Application/SNV055EC/[7]/I_ch6,Variable,Double,,ns=2;s=Studio.Tags.Application.SNV055EC[7],7,2,False,2025-11-04T15:23:36.828131
